,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,8.599443951593156e-20,-6.231016210265294e-19,-6.933704223953381e-19,-2.736924635600458e-19,4.245286652629957e-20,1.0062285208888176e-19,9.058320429732194e-20,1.8925543011853076e-19,1.1058862433113457e-19,-2.1860099289003935e-19,-1.1635241596080703e-19,1.0579526653497527e-19,1.0696492864306561e-19,1.8367568273912196e-19,4.912075623574119e-19,5.280636449588051e-19,-6.880744025598535e-20,-2.2976648819497664e-19,-5.006232761698219e-19,-4.618059114366366e-19,-2.508966292222289e-19,1.499597230378602e-20,2.295292462350543e-19,1.6426570657403915e-19,-3.376641649231986e-20,-7.610008301581292e-20,-1.7772089841386879e-19,-1.8135416968576027e-19,1.25734218482363e-19,4.957599146641776e-19,4.565307230224652e-19,4.368438165781376e-20,-8.250466652215648e-19,-1.271581711360392e-18,-1.4912048152660626e-18,7.521648367996382e-19,1.676308144611948e-18,-1.1090923715804796e-18,-1.944217727060995e-18,-5.71601173297796e-19,1.30430501481707e-19,-6.979323600815046e-19,-2.127715397357886e-18,-1.0190380851631173e-18,1.813806506585719e-18,6.043829982844629e-19,-1.6543768662708486e-18,-1.4760736215766044e-18,2.513206748853809e-18,1.7467679081368576e-18,-5.730814821095024e-19,-1.5746694012990278e-18,1.0809380701961691e-18,1.86495203335138e-18,-3.8616526596666334e-19,-1.5132906076647764e-18,-1.5531547666694686e-18,-1.4597608673758473e-18,-1.688466908411202e-19,1.9828081772946337e-18,6.879230335966148e-19,-1.79592096195054e-18,-4.888217237933129e-19,1.7459126055997713e-18,5
1,3.137589097869463e-20,-6.429994441365141e-19,-8.023542420076513e-19,-5.501631871757962e-19,-4.509170126851836e-19,-6.149810980880615e-19,-6.402797508024032e-19,-2.5483193728189546e-19,6.587843411112225e-20,3.9906376380115166e-19,6.391635010583947e-19,4.665592664094348e-19,3.116195818713656e-19,4.819500330622475e-19,8.137415176765414e-19,6.592516074035553e-19,-8.669292464041422e-20,7.048945806795348e-20,-3.327638161269901e-19,-6.644782596649876e-19,-6.533878474322288e-19,-4.1990309158158008e-19,4.2799302709410585e-20,2.8566678085637414e-19,-1.4884101218002039e-19,-3.7163879684682684e-19,-3.453698918935429e-20,2.0710847994409886e-19,3.94723601548007e-19,5.842277390111935e-19,3.454480789625774e-19,-1.6578795150736538e-19,-4.608600278493831e-19,-1.0959752609839784e-18,-1.3326189713857721e-18,9.372564845060749e-19,1.7863154918305488e-18,-1.242126667689262e-18,-2.4674992795806062e-18,-1.539128291998888e-18,-1.0260002177052554e-18,-1.439950819492306e-18,-2.381881533041517e-18,-1.0867971797217504e-18,1.8408406585225023e-18,7.368182821451984e-19,-1.4558757981186646e-18,-1.1447971656082328e-18,2.3610277939852408e-18,1.6356795785844445e-18,-6.09958689241776e-19,-1.6528338478783327e-18,9.529024527112023e-19,1.6447209898594476e-18,-8.636341066734751e-19,-2.2466842033893443e-18,-2.2922422868284188e-18,-1.9928446892071912e-18,-4.320241623661653e-19,1.9005135155657433e-18,6.989732404372176e-19,-1.842764338159362e-18,-6.105472950605157e-19,1.6135949426066644e-18,0
2,-1.3266046772405969e-20,-4.580124767374685e-19,-2.8762710734429455e-19,8.287229372757705e-20,1.161408361323189e-19,-2.394475554863122e-19,-4.56725319581963e-19,-3.6806560610116913e-19,-1.4059606410525042e-19,1.6936668809343665e-19,2.3482905929390722e-19,-6.294243455289007e-21,-1.2674058681573273e-19,9.198586164187565e-20,4.668775857069379e-19,4.852598617965032e-19,8.597435438313859e-20,-1.0593085493299097e-19,-3.659676725213011e-19,-3.4706519274248913e-19,-7.738493366341181e-20,1.059635358960445e-19,1.6945446448508955e-19,1.2566891642908477e-19,-1.0566818024929401e-19,-2.795930311219109e-19,-9.647688023699388e-20,1.605649485432508e-19,3.0367630303590247e-19,2.8946960849151725e-19,3.202985922945726e-19,2.3232484107880793e-19,-9.543404476234792e-19,-1.6423651925931556e-18,-1.6837934491766716e-18,7.021179326726351e-19,1.7815310940507435e-18,-1.1308765085914417e-18,-2.5664701582929766e-18,-1.6690483776988424e-18,-1.064050925464092e-18,-1.340514516467266e-18,-2.157293611346506e-18,-8.877177933356562e-19,1.8826364479046367e-18,6.218912006837195e-19,-1.5850516108671644e-18,-1.3589225890549445e-18,2.2334642859376604e-18,1.4479452808836828e-18,-7.118179234424694e-19,-1.7258657607676746e-18,8.22309693477523e-19,1.5716278647017728e-18,-7.335287654505656e-19,-1.86790445195724e-18,-2.0647850735303424e-18,-2.134977068142308e-18,-7.62216565199738e-19,1.7093345241642146e-18,8.240770345814594e-19,-1.593207719798744e-18,-5.260952734508731e-19,1.548896132167878e-18,4
3,1.155194996080503e-19,-2.451451638993107e-19,-2.715376486175199e-19,-1.0881309834972939e-19,5.316636306370952e-20,2.4198657600710296e-19,2.1239350297591577e-19,4.1976502899667713e-20,-1.4504829209302427e-19,-2.382157063835538e-19,-1.5145555400095362e-20,1.0487943086846736e-19,3.755118140831997e-20,1.2057329905797233e-19,3.236759508180385e-19,3.819722123184886e-19,8.18701802100862e-20,-1.2616356848703377e-19,-4.778613512132211e-19,-2.8960992737623046e-19,2.377477330945949e-19,4.039963980693453e-19,2.969367497268858e-19,2.510794296590621e-19,2.5877686149939137e-19,5.794586697879135e-20,-8.891858632501731e-20,-3.6252267721673794e-20,8.443565734201879e-20,1.9234950241194391e-19,2.223799907813211e-19,1.423612819619342e-19,-1.2277655841175512e-18,-1.7862344426805596e-18,-1.784870464594423e-18,6.209123950447989e-19,1.5649576413310482e-18,-1.0891408801132915e-18,-1.710412126466916e-18,-3.5234899459971343e-19,-2.2985974616419447e-20,-9.247091509881456e-19,-2.0205308848192605e-18,-7.99943930733699e-19,1.9082462787790234e-18,6.410424620343295e-19,-1.6307424506337967e-18,-1.6020013529363235e-18,2.0891783986778946e-18,1.4991200534465746e-18,-7.530530261270031e-19,-1.8977664636796204e-18,1.0151139150384787e-18,2.160249330894869e-18,-1.0210976177826114e-19,-1.5312615305285987e-18,-1.8381824162188593e-18,-1.980285510956822e-18,-6.558415856314629e-19,1.8713627633256237e-18,7.939170249728489e-19,-1.7578164862312152e-18,-7.118854778543232e-19,1.2968850514290318e-18,1
4,-5.492622216047921e-20,-7.036797191351578e-19,-4.64713569968147e-19,-4.597923069037501e-20,1.422098267718868e-19,1.1698883337815992e-19,-1.2519260183692947e-20,-7.23610456577078e-20,3.206696769012838e-20,1.2857301073648337e-19,7.893578748000569e-22,-1.7536258577272023e-19,-2.225923453655428e-19,-1.730113510718602e-20,5.099603715467133e-19,6.785074142633625e-19,-4.5268512914936326e-20,-2.407525274417744e-19,-5.54574120082389e-19,-5.768560663920024e-19,-3.849079719731456e-19,-1.746632255913042e-19,-1.84571517743303e-20,4.37938026103272e-20,-4.413580833718348e-20,-1.0633082797984261e-19,-3.1055977044075626e-20,1.2104721487213366e-19,3.773698876854272e-19,6.115692794137925e-19,5.688680040016327e-19,1.9247894051293274e-19,-8.700154894525807e-19,-1.494447090482626e-18,-1.4756129731178139e-18,8.506573442403136e-19,1.7215023738365246e-18,-1.1436112995960529e-18,-2.1191646964153262e-18,-8.70336298041818e-19,-2.468041551157518e-19,-8.69770571536602e-19,-2.118735110221047e-18,-1.0212147349622858e-18,1.8251938899890546e-18,6.495239546402092e-19,-1.6652675496403384e-18,-1.491546001019943e-18,2.5876158392486244e-18,1.680212766887013e-18,-5.818737270047427e-19,-1.568642229329326e-18,1.0095549065739255e-18,1.70550112672238e-18,-6.620941475023451e-19,-1.899247596695337e-18,-1.9304693912371825e-18,-1.751550984470483e-18,-4.45187375508171e-19,1.822326472879409e-18,7.606922395290997e-19,-1.651532690114931e-18,-4.2096285338968127e-19,1.8239760629737055e-18,9
5,5.066345403649221e-20,-7.604970897816318e-19,-6.870888033850136e-19,-2.0524304657294962e-19,9.370597492406018e-21,-1.251790197957247e-19,-2.3420005970750774e-19,-2.0995978000320007e-19,-1.0936428308445495e-19,5.639615906887717e-20,1.5597844386805966e-19,4.3372996837145373e-20,-4.0546490825800875e-20,1.7697644914602251e-19,7.135059522281402e-19,8.230579177736e-19,-6.826563380981415e-21,-1.7326702638068893e-19,-6.331446210198608e-19,-7.011085168858708e-19,-3.960587835869347e-19,-1.0405376381178895e-19,9.329646948843148e-20,1.5655830723524012e-19,-4.1054335745799e-20,-2.150527002930417e-19,-9.937362752059305e-21,3.1223181615022156e-19,5.47343255584261e-19,6.333254639383845e-19,4.272293937681515e-19,5.700220351956069e-20,-5.031547514464151e-19,-1.193172764939952e-18,-1.4399060242401388e-18,7.826995331073586e-19,1.6930553898192212e-18,-1.2636232772459778e-18,-2.408055514096184e-18,-1.1459678065621056e-18,-4.769032916269523e-19,-1.0444613974174616e-18,-2.1905624408142114e-18,-1.0105590479308878e-18,1.8780389045496865e-18,7.380974795680892e-19,-1.505937413335371e-18,-1.204328848739228e-18,2.6944024788171804e-18,1.9376224919288372e-18,-4.1192453448423155e-19,-1.5742401203513961e-18,9.167556932030699e-19,1.6851155665095824e-18,-5.122911769639735e-19,-1.665663758018804e-18,-1.8677142059138054e-18,-1.8845042378980715e-18,-5.687517457333683e-19,1.7883815496004277e-18,7.833756134562553e-19,-1.618156625771322e-18,-4.1527042507060835e-19,1.8183190870276148e-18,2
6,-4.277141159655258e-20,-3.213074194244713e-19,-2.9079342541074635e-19,-1.3461176007335245e-19,-5.1011858855176554e-20,-4.208146841277149e-20,4.8206597740933427e-20,5.2483422397733825e-20,-5.35504905338964e-20,-6.037888522429774e-20,-1.434821400454982e-19,-2.83211795891822e-19,-2.152102244693282e-19,8.636136515618108e-20,3.832253785919843e-19,3.158925278408168e-19,-1.0303078104898851e-19,-2.2293608776985895e-19,-2.9542218918391435e-19,-2.3584911662071073e-19,-7.11501344616137e-20,8.672406379860639e-20,6.168520899747255e-20,-1.0881708740379877e-19,-1.596179662089177e-19,-1.0961023468080635e-19,-7.049530647915663e-20,-8.020920204845282e-20,-6.369540031508575e-20,1.3638930728017472e-19,3.866184960173e-19,1.8630027556051875e-19,-1.3436588013690848e-18,-1.7401370438863067e-18,-1.5861922793138632e-18,8.063709840179301e-19,1.7910898508345036e-18,-1.023246773848556e-18,-2.08686537935522e-18,-8.828016575941609e-19,-1.2646677053175338e-19,-6.027391812747456e-19,-1.7586581688006116e-18,-7.499140925778013e-19,1.859804171736964e-18,5.403024635388858e-19,-1.7955091912008587e-18,-1.7810746653643912e-18,2.141263680211245e-18,1.299366503228098e-18,-8.349002433846978e-19,-1.7049108888508313e-18,1.0010513704810254e-18,1.7394864560498268e-18,-7.032549163030606e-19,-1.9691082038324143e-18,-2.0280388214709323e-18,-1.8957025490669763e-18,-4.756708696777419e-19,1.9989962070272404e-18,8.987271206488046e-19,-1.8333896330404564e-18,-8.079476387636574e-19,1.4331255171691304e-18,1
7,-5.36910749677007e-20,-1.1099208017715962e-18,-1.189285848336693e-18,-5.698781010374972e-19,-2.704077481193797e-20,1.2117029859085862e-19,1.8614200775130715e-20,1.3851829530419882e-20,5.2488078836438977e-20,5.0393043967943925e-20,9.04297504715541e-20,1.308440359198653e-19,2.222267031433747e-19,5.528571420306658e-19,1.1637799109397723e-18,1.1013191968062634e-18,5.1180795583779685e-20,7.56280346638785e-20,-4.856986598427327e-19,-5.902131008818366e-19,-2.97631992743521e-19,-8.666074165055981e-20,-1.0345333147071218e-20,1.3095856397956717e-19,1.620043111890834e-19,-2.0462532356886352e-20,-9.082888114116472e-20,1.3684383512983463e-19,5.469871998312672e-19,7.235015264677459e-19,3.391670148612626e-19,-1.2282051070672062e-19,5.365990871289985e-19,-4.546337202677564e-19,-1.0903084867577017e-18,8.400591311154982e-19,1.621393297755928e-18,-1.0706498284787996e-18,-1.8196951916451443e-18,-5.081798845384615e-19,-6.254211698242297e-20,-8.79317557237547e-19,-2.1537144132660125e-18,-1.08163823866225e-18,1.80281094028666e-18,8.163033738016245e-19,-1.1859514527093858e-18,-3.51643842002665e-19,2.8734932720327553e-18,2.0647497492938835e-18,-3.5634321021098343e-19,-1.4854200571096575e-18,1.1306349517569668e-18,1.9413561873290013e-18,-4.452199386013503e-19,-1.9466936957415177e-18,-2.0634881942698496e-18,-1.8287827009981455e-18,-4.589490987563665e-19,1.843155886298165e-18,7.928503677899736e-19,-1.4886755660259776e-18,-1.0993741986704715e-19,2.1328683847735416e-18,3
8,4.881306005002142e-20,-2.447754230883189e-19,-2.0152880412679923e-19,-6.886232757448673e-21,1.1042306035367932e-20,5.883591211602684e-20,2.0272259171681984e-19,1.8075714583153242e-19,-7.995098473591681e-20,-2.7322607705295616e-19,-1.5135520908190383e-19,-1.6072269644559622e-20,-1.2226122781797102e-20,7.058954942910023e-20,2.4982015679148873e-19,2.965680796931909e-19,3.610153728330173e-20,-1.1476206093968413e-19,-3.3867803986490936e-19,-2.808115833012516e-19,3.7325530416461455e-20,3.1040879216895447e-19,3.35979932052678e-19,1.8334571559330391e-19,6.864253293528267e-20,-1.194970129355469e-19,-2.619499499960739e-19,-1.4204330286354892e-19,6.991497944753145e-20,2.283585157883829e-19,2.607426163436761e-19,1.3326260817942564e-19,-1.3428872141310392e-18,-1.817409003069079e-18,-1.7071456327206832e-18,7.330086173502562e-19,1.6983797819933797e-18,-1.217192416638659e-18,-2.046090683596423e-18,-5.424557830357923e-19,8.833100636794664e-20,-7.4828566403279665e-19,-2.0761073558631062e-18,-9.594935261007554e-19,1.8537842176716624e-18,6.475882970028865e-19,-1.6617000321423479e-18,-1.6966250405632686e-18,1.8992710635238717e-18,1.232334968519512e-18,-8.625556210938859e-19,-1.8126705238633414e-18,9.319322067389274e-19,1.95212144896252e-18,-1.2145036910692053e-19,-1.2486425754954667e-18,-1.3622018851135706e-18,-1.429632975272164e-18,-3.021805610992492e-19,1.9296713528635813e-18,7.781770296183428e-19,-1.7943555594666127e-18,-7.619825961422021e-19,1.2099648434157983e-18,1
9,3.8906211967198415e-23,-4.82980267150763e-19,-4.3110951741504544e-19,-7.540312994880619e-20,1.534540374877084e-19,1.6743651996952296e-19,1.6168319010171688e-19,9.512926187786623e-20,7.50814485696259e-20,-9.306775503590941e-21,-1.5567797015119573e-19,-1.7949382409100053e-19,-8.000316767326921e-20,1.1584955171382272e-19,4.299921646809573e-19,4.6906619240207865e-19,-1.2052141999952392e-20,-2.2884661329255474e-19,-4.348855811808309e-19,-3.1315873077603276e-19,-6.780858243023981e-20,-3.397145132683795e-21,-1.18341007418298e-19,-5.173896486547794e-20,1.1433149734853965e-20,1.7203093755006668e-20,-4.6334267611004087e-20,-3.6383711094777675e-20,1.277541642906654e-19,3.456050235444558e-19,4.1353405173659363e-19,2.0161208026947656e-19,-1.1113799743771265e-18,-1.6311727306331524e-18,-1.6267057130954867e-18,7.192487387205608e-19,1.764890016409261e-18,-9.267895195807413e-19,-1.804648872909368e-18,-5.148561493307019e-19,8.722042785569845e-20,-6.042674509941619e-19,-1.9125387926893015e-18,-9.049058078345983e-19,1.8440873312192885e-18,6.272271164170259e-19,-1.7121422723155017e-18,-1.6103412395527893e-18,2.394945864742756e-18,1.5416648937347607e-18,-7.296922754098427e-19,-1.6912981561504113e-18,1.033340771142515e-18,1.8705603871587472e-18,-6.393358146437585e-19,-2.0870098071764227e-18,-2.0895337319343515e-18,-1.8441032911806555e-18,-4.430667643581285e-19,1.935329996334417e-18,8.14815719745142e-19,-1.7575277979835104e-18,-6.01681525427686e-19,1.6283815673858815e-18,4
