,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-8.304274625148247e-20,-5.18151399572931e-19,-5.888836599307534e-19,-4.2850439509097065e-19,-3.863243981391742e-19,-4.360143221683117e-19,-2.7055883511939143e-19,-3.085208681328708e-20,-1.3287373039085354e-19,-8.454561183466317e-20,1.9036841672686465e-19,1.8817355278002233e-19,1.9605984317181283e-19,4.3327248293228194e-19,6.801841448828856e-19,4.380906301785831e-19,2.936398060659107e-21,-8.197198760224516e-21,-3.9165186286149647e-19,-3.983675282257701e-19,-8.451657952395234e-20,2.007874899814374e-19,3.8596524673237816e-19,2.7255532274274314e-19,-1.086629612255945e-19,-4.129042749106601e-19,-2.994016150771232e-19,-7.073673444659693e-20,1.0214645136636464e-19,4.394087379513042e-19,4.467690976390527e-19,1.1812664008638163e-20,-7.758393628239351e-19,-1.4063075948550688e-18,-1.508306958653005e-18,7.925676933428302e-19,1.7028223847137117e-18,-1.2171834984167532e-18,-2.335271123773222e-18,-1.2343051592503975e-18,-6.1420094852265405e-19,-1.018152266878914e-18,-1.9658511726026834e-18,-8.774133088298077e-19,1.768757946439552e-18,5.114225451743802e-19,-1.6489865874728086e-18,-1.312050914524091e-18,2.4219525459292872e-18,1.5955095886130358e-18,-7.231670878198032e-19,-1.8076058319423817e-18,9.583040821180222e-19,1.8878270329229454e-18,-4.070908713344772e-19,-1.6139902268303348e-18,-1.747536719457162e-18,-1.793776381633718e-18,-3.940298164983196e-19,2.0763255158133187e-18,8.285156239398999e-19,-1.841389982875107e-18,-4.502300456296798e-19,1.8179338301608773e-18,5
1,-8.640904777308307e-20,-8.355619539218924e-19,-8.372229193434923e-19,-3.090667172162113e-19,-2.155059214137319e-19,-4.0462210490546493e-19,-2.7823315227548075e-19,-5.164790890540725e-20,-9.941570032095914e-20,-8.400596823061953e-20,3.0684045458209265e-20,4.7766218291992155e-20,2.4046290324846466e-19,6.156383948530878e-19,9.449709621403423e-19,6.627681711257588e-19,9.74530414858498e-20,1.2546490087748105e-19,-3.859391320863004e-19,-5.106653121832973e-19,-2.1365458028007415e-19,4.4923113904988484e-20,2.0026485271886718e-19,1.3742437247204306e-19,-1.4485642718501088e-19,-3.6289438752340146e-19,-1.9180847427851833e-19,7.107069642818927e-20,2.816835502470429e-19,6.111605909398566e-19,5.42588070592406e-19,4.2799337528897875e-20,-2.0179990187728743e-19,-1.098145695768094e-18,-1.4855084471032095e-18,7.871582633662257e-19,1.810171902681752e-18,-1.1957256251943808e-18,-2.3766326045809435e-18,-1.1557008657885986e-18,-3.913300879734731e-19,-7.925082979622193e-19,-1.904656355454234e-18,-9.413038749414706e-19,1.7235491171701935e-18,5.790903545277395e-19,-1.4089068205328305e-18,-7.96558213518904e-19,2.726482412110047e-18,1.7924888202392128e-18,-5.942979410007189e-19,-1.7399376295606462e-18,9.010691012978238e-19,1.7917936934040814e-18,-4.718534116542867e-19,-1.683671352037341e-18,-1.823283833520315e-18,-1.8117918783552167e-18,-3.988869105000087e-19,2.0726294554110424e-18,8.978551118131777e-19,-1.6828375625570554e-18,-1.5301727120948431e-19,2.1808076810522257e-18,8
2,-4.356575212208046e-20,-8.693456027629476e-19,-9.505640888686222e-19,-4.855894374214821e-19,-2.591276003465795e-19,-2.0559875375621784e-19,-2.905195543490681e-19,-4.002828600675586e-19,-2.260307523370699e-19,1.6459060562828075e-19,3.910208218967123e-19,2.0251351342745756e-19,7.296915393826534e-20,4.420453373624407e-19,1.009946535845293e-18,8.121381209776076e-19,4.3933110817756886e-20,8.138159766894492e-20,-5.768354779775936e-19,-6.802499610498259e-19,-3.51905537334933e-19,-2.56962075154662e-19,-1.523136336869118e-19,1.3627117018980582e-19,9.721993174303694e-20,-2.6562296001240413e-20,3.208624425453422e-19,6.28037279624506e-19,7.185122813525294e-19,7.715251254497466e-19,3.9102818747185893e-19,-1.4669631233591308e-19,-9.687520004159001e-20,-8.816212362003214e-19,-1.3072684991894583e-18,8.629853575754558e-19,1.731414680491884e-18,-1.2525588749556984e-18,-2.1686485162361433e-18,-8.945396075476851e-19,-4.51989355847613e-19,-1.0677119983388232e-18,-2.043318330034159e-18,-8.202798168914452e-19,1.923860161706668e-18,6.880100511577739e-19,-1.394749856319832e-18,-8.259197865739013e-19,2.6808108566601818e-18,1.9220160963366014e-18,-4.972873863080832e-19,-1.734578600489972e-18,1.0003922260964906e-18,1.8920634205744536e-18,-5.490942686859085e-19,-2.160592734206378e-18,-2.6316048333197753e-18,-2.6136948315620863e-18,-9.537750525607856e-19,1.7719061188933558e-18,8.227107287309846e-19,-1.6127549761695777e-18,-2.651039906203432e-19,1.9827930794800857e-18,8
3,6.256291588170069e-20,-7.44778688417926e-19,-6.795382083539723e-19,-7.166919305042791e-20,2.1055375811415676e-19,1.5858881870658645e-19,5.505514734302435e-20,2.968796948738558e-20,1.1330732729232697e-19,1.0004078897066012e-19,-1.718880674656951e-19,-2.7110572731248327e-19,-7.017355236726935e-20,2.787390396670462e-19,6.980016045208963e-19,7.07234831604112e-19,6.49411658914651e-20,-1.7196396490606945e-19,-5.6817992239485485e-19,-5.604904573824846e-19,-4.2710320514734443e-19,-3.4191381953531215e-19,-2.6342843683989735e-19,-1.4188827937042809e-19,-5.87496151419211e-20,-4.514413083022639e-21,8.476203296163508e-20,1.8083318177764684e-19,3.9675843227782796e-19,6.21189271573487e-19,5.4806237157707405e-19,1.6821419973640395e-19,-7.392455384191375e-19,-1.3838929020470077e-18,-1.5473101226828602e-18,8.233849464544593e-19,1.839490960625022e-18,-9.708287800141195e-19,-1.9372518317574542e-18,-6.12722431466514e-19,1.1239451755870837e-19,-5.417523686354316e-19,-1.936147605740243e-18,-9.930914291565774e-19,1.8011579354187782e-18,7.430706424694096e-19,-1.4254455696228406e-18,-1.2567381365358338e-18,2.644699336749434e-18,1.787015896446097e-18,-6.227145971379406e-19,-1.5714896269813716e-18,1.064553928383005e-18,1.6955934334010628e-18,-8.193866770749282e-19,-2.20816068532749e-18,-2.1884559043932024e-18,-1.8607159389083862e-18,-4.506421097532629e-19,1.923706456822942e-18,8.765804361981525e-19,-1.6232034508241133e-18,-4.32334276437168e-19,1.818698607037982e-18,4
4,7.127316930498344e-20,-1.0208828703073006e-18,-1.2196120407805042e-18,-6.747807335910407e-19,-4.643253190884941e-19,-6.194949102214223e-19,-5.2630682703906075e-19,-8.865441990277977e-20,1.045387897006273e-19,1.9087125914493823e-19,3.1234361812420058e-19,4.1857658346165065e-19,5.9403222450738065e-19,9.341582791486024e-19,1.2743984118636351e-18,8.944483499987626e-19,3.0932341757956335e-20,3.8051685251992165e-19,-1.649087071917434e-19,-5.940146648836749e-19,-5.402029702918891e-19,-4.153037211492126e-19,-1.2290189695082288e-19,1.2137096597392914e-19,-1.5079007208058385e-19,-3.2641279755970766e-19,2.2655608390644894e-20,2.6416842670359954e-19,3.818120243904573e-19,5.562395604927829e-19,2.350469939389987e-19,-2.6759559956469663e-19,4.8527076917135345e-19,-5.754697578815307e-19,-1.3079182952416696e-18,9.317471352107428e-19,1.88072617719196e-18,-1.1170072600462118e-18,-2.2990357942286277e-18,-1.1818117773625043e-18,-4.708337619918208e-19,-9.246422372283925e-19,-2.153849828746106e-18,-1.0859734187600994e-18,1.8637741944759122e-18,7.868961110900522e-19,-1.1528359844508685e-18,-3.6248668703254743e-19,2.677136739046004e-18,1.861479579508316e-18,-5.422885258424086e-19,-1.7261467990576099e-18,9.425218875777967e-19,1.748071524984965e-18,-8.033077313184735e-19,-2.2863194649687803e-18,-2.3159649093225035e-18,-1.969433067242737e-18,-3.6517939044518657e-19,2.0726636609292335e-18,8.112383622961296e-19,-1.7918052296093428e-18,-3.593447985362679e-19,1.9875772293918263e-18,2
5,-8.620887462079472e-20,-8.993801268708563e-19,-1.3920308359042538e-18,-9.814998074955927e-19,-5.802064671241774e-19,-3.650782351363923e-19,-5.688038017377038e-20,2.866569156897561e-19,-6.026083749484467e-20,-4.610073895834683e-19,1.3499739898906326e-19,7.586368310595814e-19,9.879961136328695e-19,1.3048896197115743e-18,1.3270988853426346e-18,6.097982563570547e-19,2.499394587181229e-19,6.138681067061551e-19,4.5706022926437057e-20,-6.60403607354845e-20,3.421818556474638e-19,4.956713695836626e-19,5.706442993292987e-19,6.159500050625988e-19,3.128846520916247e-19,-3.7425383157925198e-19,-6.08856378926891e-19,-1.3583196313707535e-19,3.187580150415229e-19,4.130748754729284e-19,-8.699832848975163e-20,-3.86838333377263e-19,7.795851361986922e-19,-3.208385405009942e-19,-1.1112201960027153e-18,8.484178221761731e-19,1.6721752901405035e-18,-1.1390663754846116e-18,-1.9137894481909664e-18,-6.200747750912611e-19,-2.528324110479793e-19,-1.1468128817270653e-18,-2.2763542833433417e-18,-1.0408307798209283e-18,1.813616007737282e-18,7.722357196138243e-19,-9.282902880085848e-19,5.851160815517503e-20,2.1886495546487523e-18,1.3916684475672231e-18,-9.13350887832033e-19,-1.9502838625584412e-18,1.1129501714254781e-18,2.388410629844451e-18,1.8411977304479957e-19,-1.1114095702161703e-18,-1.2171039918538533e-18,-1.4207870882650392e-18,-3.314427860943149e-19,2.0275357584312873e-18,8.573105210484026e-19,-1.6413467951621699e-18,-2.1288410833443187e-19,1.823592568481939e-18,6
6,7.382653741108435e-21,-3.1726149282250496e-19,-2.7584408795661914e-19,-7.724873957779018e-20,1.0371997674219072e-19,1.3900381957353103e-19,5.1257493454073756e-20,-9.318404177998113e-21,5.053604249011328e-21,9.423485189873733e-21,-2.2641347130589195e-20,-9.151750339711313e-20,-9.583666353543605e-20,5.630021914005375e-20,3.1052041763162405e-19,3.4592842818965146e-19,2.408495403797319e-20,-2.160552566814841e-19,-4.640813732684136e-19,-2.99361993938757e-19,-8.289763148027824e-20,-1.1640823846887358e-21,-1.013093223462299e-20,-3.6104316784427247e-20,1.8183202281750173e-20,6.435731089947722e-20,4.479322239857508e-21,5.533992714845232e-21,1.4797359975064705e-19,3.3801567521226535e-19,3.886052730885224e-19,1.846604502707184e-19,-1.403416455953345e-18,-1.8406861136464837e-18,-1.6487049822292033e-18,7.498341476668989e-19,1.727177143972561e-18,-9.925535553448383e-19,-1.859570649972586e-18,-6.081810344537716e-19,-4.508796304357553e-20,-7.298291735151173e-19,-1.934925034274937e-18,-8.658039271276462e-19,1.848667554124874e-18,6.254399935942737e-19,-1.7071335298892406e-18,-1.7668564129501346e-18,2.1254836052893543e-18,1.3682916753111578e-18,-8.63518628086587e-19,-1.7469345658513535e-18,1.073548492189229e-18,1.8493700178100683e-18,-6.158217627385209e-19,-2.0475530881521374e-18,-2.222905741372476e-18,-2.0125804167391167e-18,-5.347915630794171e-19,1.891810266285714e-18,8.008157917058295e-19,-1.7679009870528773e-18,-6.98126396787863e-19,1.3869492017749096e-18,9
7,-2.5020611027857033e-20,-8.495893462089351e-19,-9.308556954211455e-19,-3.8795477345207755e-19,-1.695542159043158e-19,-3.5236929037593403e-19,-5.91732833355912e-19,-5.49927644193009e-19,-2.5337693411796983e-19,1.2164982969492799e-19,2.8218490130693765e-19,1.0027788844774554e-19,2.521657713955855e-19,8.142946079825752e-19,1.1742938085945974e-18,7.638845209562931e-19,2.352099572683598e-19,3.0821815949008595e-19,-3.6912696034967156e-19,-5.619846794593735e-19,-2.4476115182632807e-19,-9.556755614796413e-21,1.9628709186494642e-20,5.307992660310186e-20,-2.5447078554518666e-20,-1.5738556967561226e-19,1.8292820352487827e-19,5.740586568028273e-19,5.373033630718527e-19,5.229901281891995e-19,3.768736016210629e-19,-2.4499049763426476e-20,8.65919754161366e-20,-9.565093875953503e-19,-1.3748192800478704e-18,8.507085588380673e-19,1.7445988104854405e-18,-1.1664896683862202e-18,-2.34475239716241e-18,-1.4059818443700493e-18,-8.591937020001423e-19,-1.0999812217897253e-18,-1.847733546703709e-18,-7.166203868560093e-19,1.8575112159189408e-18,7.348257198740532e-19,-1.0448878980992337e-18,-3.8255723245028295e-19,2.4977743072576817e-18,1.6861906780453102e-18,-6.714360874678203e-19,-1.7407208158213373e-18,9.227834995466482e-19,1.7336387249333838e-18,-6.491370766771967e-19,-2.2089343467670336e-18,-2.7605195247243304e-18,-2.809018205948563e-18,-1.1100016804515809e-18,1.861237101501968e-18,1.1030527989135015e-18,-1.5262483093824774e-18,-2.1595461198527254e-19,1.9284739205378944e-18,7
8,-5.957592816139242e-20,-3.1624006406418097e-19,-1.9330205286840725e-19,-1.309064463576378e-20,5.104759542504234e-20,2.3193508726254902e-20,-5.520443262990796e-20,-1.122146735799298e-19,-5.348593756509451e-20,6.445081926346223e-20,5.1057507459503647e-20,-9.858095289288618e-20,-1.6620021176937191e-19,-2.7986839977734225e-20,2.3677666088971897e-19,2.7627067043311385e-19,-3.2667113752798258e-21,-2.3372920149249023e-19,-3.1276818775655815e-19,-1.9228516394217022e-19,-5.0634098865847793e-20,3.602284794820487e-20,9.959209480033967e-21,-3.5105702622510746e-20,-8.124415054461097e-21,-1.0703548522666802e-20,-1.994826632305619e-20,5.043316153168224e-20,1.6579256837071828e-19,2.6125147107779483e-19,3.004586518985201e-19,2.065508023167865e-19,-1.468930547362538e-18,-1.874907748091398e-18,-1.6290210696905765e-18,8.277678836802671e-19,1.7794116493747734e-18,-1.0796332434932302e-18,-2.0825731672592292e-18,-8.7831467208062e-19,-2.8938641817041957e-19,-8.787462162991976e-19,-1.996555491251566e-18,-8.614948989681431e-19,1.8873249426333448e-18,6.113518091173261e-19,-1.7979520311499593e-18,-1.85944239112721e-18,2.013176512710414e-18,1.152054163360739e-18,-9.675377727984822e-19,-1.7568676471723776e-18,9.961502438510372e-19,1.7562613602501614e-18,-6.297934929105887e-19,-1.9937709558834165e-18,-2.1845144684681962e-18,-2.0274887194039353e-18,-6.06243700775381e-19,1.8147625250149395e-18,7.825228532518094e-19,-1.770668343309318e-18,-7.51614088849039e-19,1.3103695209979855e-18,1
9,-2.333126374403977e-20,-6.750915721070149e-19,-1.1954058270326184e-18,-9.27808630575208e-19,-6.865576358658948e-19,-6.145928948673032e-19,-2.0968714643825926e-20,4.764142949820815e-19,-7.741123031911381e-20,-5.160746325418501e-19,7.908120020533452e-20,5.906225809307258e-19,5.969967029590732e-19,8.704778955388443e-19,1.1737397585065656e-18,6.236264965102729e-19,-1.6326899391812254e-20,4.462389523834657e-19,2.4229589325323663e-19,1.2763424858162095e-19,4.04136262122284e-19,6.988714921470532e-19,8.217557823802524e-19,4.890891213511268e-19,-3.279689234642955e-21,-5.521039239150589e-19,-8.263951296592292e-19,-6.017607510973816e-19,-2.837721515315226e-19,-7.3628703946332e-20,-3.4667459984723847e-19,-5.179984529707322e-19,9.147799987718145e-19,-7.017733844614877e-20,-1.151332247389339e-18,6.970529031743164e-19,1.7545743531233058e-18,-1.183250213308248e-18,-2.3534454963264522e-18,-1.0932526629863709e-18,-4.261196902385384e-19,-1.1243526867720586e-18,-2.2387106273322032e-18,-9.464006949534105e-19,1.872853771591475e-18,5.3092725227999925e-19,-1.2677497087934329e-18,-8.163919652060649e-20,2.045178165991576e-18,1.5523683399031553e-18,-5.715401166367421e-19,-1.790112017479334e-18,9.725556329065222e-19,2.0595797832035226e-18,1.5440657197737966e-20,-8.426181911636709e-19,-7.274042749006493e-19,-9.347872780717872e-19,3.2105302795260864e-21,2.1026207408685654e-18,7.201068206294377e-19,-1.8305273350136236e-18,-4.327106299351167e-19,1.5674004478972893e-18,0
