,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,2.6923802160713872e-20,-8.513160730527584e-19,-1.1947042605831633e-18,-8.850638920641778e-19,-4.432957535775704e-19,-2.658988215897041e-19,-2.7063367637307764e-19,-1.0814755558439679e-19,6.652588077753748e-20,3.2341664428227764e-19,4.906950030616446e-19,3.7082925132925817e-19,3.2125119324951923e-19,6.383478180344185e-19,1.1429528352653228e-18,9.069298340588434e-19,-1.8185541838199134e-19,3.993995835662131e-20,-4.543510389274612e-19,-7.97574354369396e-19,-7.038301730938548e-19,-3.8661733549835853e-19,8.905655244134649e-20,2.892586907402453e-19,8.307154900413341e-21,-1.6941722443995297e-19,-1.0812401664700389e-20,1.7699625999309175e-19,3.886072652273608e-19,6.473451366274625e-19,4.499691298559169e-19,-2.189667699812182e-19,9.7728823376249e-22,-6.374794915151836e-19,-1.019454668204121e-18,9.751493364318143e-19,1.6455793568143531e-18,-1.171270148357574e-18,-2.010488847738184e-18,-9.49734225434365e-19,-6.448892406628086e-19,-1.2807758115498358e-18,-2.266541943345153e-18,-1.0255733421675316e-18,1.856628050311626e-18,8.021830207546475e-19,-1.2955124935816782e-18,-8.190326789400316e-19,2.6920830113764173e-18,1.932857402545437e-18,-4.007268481153549e-19,-1.4679490805186082e-18,1.171908965057891e-18,1.8397325894731268e-18,-7.391012923783851e-19,-2.2494775329686093e-18,-2.340864925721116e-18,-2.0165937673956884e-18,-4.847773049376008e-19,1.9324658254338723e-18,8.136494792217552e-19,-1.765838310701114e-18,-5.428826501885132e-19,1.8523761027626614e-18,6
1,-8.062441555224155e-20,-8.76122614504403e-19,-8.440969532939567e-19,-3.269146349411672e-19,-9.547838477862808e-20,-2.2506347331419843e-19,-4.355267821941643e-19,-3.4936690533643674e-19,3.443521885280549e-20,3.7016739894277627e-19,2.2087450826340753e-19,-2.9417262972395236e-20,1.3622706020407994e-19,4.565101646125142e-19,9.362945199320475e-19,7.482643968539276e-19,4.448534124435422e-20,1.1118842615229045e-19,-4.8558568330049425e-19,-7.638314093100565e-19,-6.804216038618516e-19,-5.363324903625714e-19,-2.76441785995695e-19,-5.047931469653444e-20,-1.8329092712800278e-19,-1.3505030011495444e-19,2.693660750824778e-19,3.9876753166657466e-19,4.963180201467589e-19,8.651281299708019e-19,6.20433993414159e-19,-2.6497496038377572e-20,-2.9870736880133825e-19,-1.0884066232092085e-18,-1.3095237317818964e-18,9.506342374630127e-19,1.8003020070920423e-18,-1.1019220151359255e-18,-2.1544937109506972e-18,-1.0933653710110733e-18,-4.625041805984031e-19,-7.758199864251803e-19,-1.8762464838503522e-18,-9.897914505776561e-19,1.759348434067471e-18,6.906401832207166e-19,-1.3512088484950333e-18,-8.737788478506151e-19,2.60672650691819e-18,1.714342372264017e-18,-5.971255809649669e-19,-1.5982332446497782e-18,1.0268039433301132e-18,1.6520357765660462e-18,-9.88734213228758e-19,-2.5918058850703676e-18,-2.806554263856851e-18,-2.435903210594694e-18,-6.016107537131778e-19,2.0357216720227004e-18,8.352658316020273e-19,-1.686975007321308e-18,-2.1343641297144736e-19,2.0218080250661456e-18,9
2,-1.682714402054656e-19,-7.34414985720201e-19,-5.671704483022971e-19,-1.481356315214868e-19,-1.3046167754789393e-20,7.532701788107835e-21,1.0902651289521118e-19,7.240532443026297e-21,-1.2922450717873293e-19,-1.2150947129814034e-19,-2.6063697015848663e-19,-3.948113744235489e-19,-1.9634839748268134e-19,2.8315168219003863e-19,7.249563750278375e-19,5.3164962434733515e-19,6.397292780934595e-20,-8.188289613131336e-20,-4.389449964409612e-19,-3.768863792237313e-19,-1.2118167167032762e-19,-2.919524146253135e-20,-1.3645273651546387e-19,-1.7997219930684436e-19,-1.1918906882618857e-19,-5.382814571237175e-20,7.526557091017828e-20,1.7269761871679457e-19,3.006930625817813e-19,5.691269515494141e-19,5.803290602876179e-19,1.6744925866220574e-19,-7.273405924331436e-19,-1.4168172597381823e-18,-1.4796001759828785e-18,8.659060031213078e-19,1.8157273986282617e-18,-1.0598308200427196e-18,-2.0501602277710035e-18,-6.16625967195373e-19,2.207586174774591e-19,-3.026971804123143e-19,-1.5994708073996022e-18,-7.719510469932328e-19,1.771908088338416e-18,5.208450396057732e-19,-1.5980940201054408e-18,-1.2319597245428094e-18,2.575500874228229e-18,1.5629222441684325e-18,-7.639604181549567e-19,-1.7198525496987452e-18,1.0055684928982984e-18,1.8271608883051736e-18,-5.955972596075082e-19,-1.970859371679489e-18,-2.149485376284514e-18,-2.0480692661071518e-18,-5.416941717550604e-19,2.01194833091239e-18,9.398990524496645e-19,-1.6316245403790665e-18,-2.814999882408077e-19,2.0156368803738755e-18,3
3,-9.119793213374425e-20,-6.993718600714131e-19,-1.1193012939229407e-18,-1.0344950019436657e-18,-8.8994127530459e-19,-8.704739307087664e-19,-5.153386079429531e-19,1.0171512156803275e-20,2.577241959292153e-20,2.540332147056049e-19,6.707635658878427e-19,6.132060943125466e-19,5.237241623622931e-19,8.361538128896914e-19,1.1722291963422723e-18,6.577535802077062e-19,-1.6810254604566137e-19,2.4600866455829316e-19,-9.969920389238325e-20,-4.459403467799822e-19,-3.9224132896647947e-19,-1.6733556972971345e-19,2.6939050359656305e-19,4.349020552565872e-19,-1.1861015979601715e-19,-5.80711790039782e-19,-3.6952290234491364e-19,-2.6258567277568115e-20,2.0837308284048052e-19,4.1035130431362565e-19,1.8791867897486027e-19,-3.653058263340407e-19,7.191632025461607e-20,-6.226063555260885e-19,-1.0775770788859178e-18,9.844172094699456e-19,1.7883089157484048e-18,-1.215061546735461e-18,-2.449381506834447e-18,-1.5405540794271434e-18,-1.0954221218856326e-18,-1.5065332295183122e-18,-2.3397715892069196e-18,-1.032651085032909e-18,1.8438297131111803e-18,6.766369868749421e-19,-1.4221089749680477e-18,-7.669612482733554e-19,2.3792570861468775e-18,1.608384489175858e-18,-6.409162842245589e-19,-1.7204388407683303e-18,1.0237017858607916e-18,1.8566297884797366e-18,-7.131629244644598e-19,-2.0460075031813227e-18,-1.9119413164991787e-18,-1.670789559333293e-18,-2.8176995599115693e-19,2.0225089314578663e-18,7.697701053708997e-19,-1.9110231613242002e-18,-6.381469185410245e-19,1.738888982857293e-18,0
4,8.71353266753548e-20,-3.0177048293441773e-19,-2.694954632883404e-19,-1.140509154044298e-20,1.0749285061580155e-19,2.0132601439779198e-19,2.7371551098312114e-19,1.465537195488234e-19,-1.3534045739787268e-19,-3.301196421079671e-19,-1.7772726719302387e-19,-3.436954260635167e-20,-2.7747429060803736e-20,9.095453602357214e-20,3.13134473667482e-19,3.8782634339551065e-19,6.22823701886077e-20,-1.4250981013757138e-19,-4.449599731682502e-19,-3.499656123725051e-19,7.812343264222172e-20,3.8428466430428826e-19,3.571818582730011e-19,2.165703995242217e-19,1.6594788144549109e-19,-3.9152716709373286e-20,-2.0012670714459087e-19,-6.394524834337658e-20,1.197734840815542e-19,2.546424909994053e-19,2.943310175469248e-19,1.6989720785982886e-19,-1.2346137862569518e-18,-1.7569096210046198e-18,-1.7084192210120318e-18,6.791142278519354e-19,1.627058109021066e-18,-1.2015440684320754e-18,-1.9363033901368683e-18,-4.053811624754177e-19,1.3603831352128041e-19,-7.811331387196265e-19,-2.0562351042732793e-18,-8.959993736412753e-19,1.8716061418207197e-18,6.66585639380139e-19,-1.595346295868028e-18,-1.5954459904989965e-18,2.0517331408270237e-18,1.4016028214376575e-18,-7.602890632424175e-19,-1.782118555576312e-18,9.496498681047423e-19,2.0182017643421754e-18,-2.063893184011576e-20,-1.193087975677317e-18,-1.4002110084326098e-18,-1.5719207865293597e-18,-4.588399855789819e-19,1.890246565371956e-18,8.19492826147526e-19,-1.7263072412146463e-18,-6.92713340735136e-19,1.304866046860029e-18,1
5,-9.20394810170266e-20,-9.55469136432845e-19,-8.632156548345267e-19,-2.1037562335593468e-19,2.5479941656931054e-19,3.1377792227962265e-19,5.536097527114388e-20,-1.420522006543373e-19,1.436730800130476e-20,1.5549568621132724e-19,1.7819081554790263e-19,7.513387862494272e-20,-1.4108809425161132e-19,8.653583053463906e-20,8.367524694721308e-19,8.646378277555009e-19,-2.1308043555653905e-20,-1.122906330339205e-19,-5.043375500253153e-19,-5.401501084472947e-19,-3.2221386699865406e-19,-2.4234336387491904e-19,-9.885150790846532e-20,1.8474390898359737e-19,2.381076377600497e-19,1.3147358264213082e-19,1.348070186449214e-19,3.518408507177011e-19,5.881790199121701e-19,6.42730128516504e-19,4.813896841966435e-19,9.234098372990492e-20,-1.7376846033284016e-19,-9.415654822464374e-19,-1.3112697237898967e-18,8.071853135538029e-19,1.718617147726759e-18,-1.053055082466249e-18,-1.927144998684974e-18,-6.714586647814631e-19,-3.542031422901024e-19,-1.2997770940916409e-18,-2.4366607910369747e-18,-9.643900558380103e-19,1.9980880632080835e-18,6.821208450449331e-19,-1.543677498222624e-18,-9.153263968627705e-19,2.815290486529139e-18,1.8829975672482255e-18,-4.6032530416893e-19,-1.5142645449328324e-18,1.0883142288268042e-18,1.820473724140458e-18,-6.338039446785237e-19,-1.9533246156379855e-18,-2.0968573467205293e-18,-2.029813209368831e-18,-8.361510767801784e-19,1.5251026796028088e-18,7.283927666999203e-19,-1.5029629045579422e-18,-2.0464452186646793e-19,2.1205106294847613e-18,4
6,-3.448755485380262e-20,-4.938566564154506e-19,-3.6748997888460434e-19,3.8924777486872407e-20,2.5589978235785334e-19,3.397938308825123e-19,3.4488792303489245e-19,1.7459060848932884e-19,5.0871698371118984e-20,-1.4335326971029024e-19,-2.927033066032985e-19,-2.1645263138713375e-19,-1.657111797814693e-19,1.5289907482599643e-20,3.6962599011885513e-19,4.109000099922497e-19,3.1296982302042736e-20,-1.2609421668773037e-19,-3.7076897408572426e-19,-2.769591805035566e-19,-6.57198670711852e-20,-9.03713320062654e-20,-1.7512896175158817e-19,-9.793626784569895e-20,7.545025231049794e-20,1.9332746930196754e-19,1.2171832580610878e-19,6.15522275229164e-20,1.281395606856273e-19,3.736728828060224e-19,4.2329402986115464e-19,1.5456006803726206e-19,-1.0926939050580369e-18,-1.6664858679685643e-18,-1.6746429477594052e-18,7.4376269961052045e-19,1.806873935105059e-18,-9.364554986764395e-19,-1.6872542803447768e-18,-1.5673890099054114e-19,4.891094998089007e-19,-4.353891899796311e-19,-1.9210564178841182e-18,-8.530444220478187e-19,1.9045341301940507e-18,5.675757212485635e-19,-1.738426856399141e-18,-1.5659448510703481e-18,2.2487634081885738e-18,1.4130964157339366e-18,-8.169252033154046e-19,-1.760727972362614e-18,1.0548434668359233e-18,1.9293092459454363e-18,-5.5008737603351705e-19,-1.9393534044321925e-18,-2.028995617924251e-18,-1.8479892684561546e-18,-5.007658525477374e-19,1.905316343011086e-18,7.755404970252799e-19,-1.7797610165978747e-18,-5.212460922002454e-19,1.6246644323720904e-18,2
7,7.231985703411736e-20,-7.315251651901317e-19,-6.712279679020843e-19,-1.4602365256278672e-19,1.4172908083088118e-19,7.559607689632085e-20,-1.7553076800650766e-19,-1.6311125538126312e-19,9.54145222699647e-20,2.6717209356441307e-19,2.2379250198462176e-19,8.73884709245706e-20,2.980775574835369e-20,1.7489146541129168e-19,5.517787882845711e-19,6.462588995568808e-19,9.779101589290635e-21,-2.2427178297971215e-19,-6.180699735410951e-19,-6.2174138839436e-19,-4.57610000226403e-19,-3.0160889825264975e-19,-8.786941385656587e-20,1.257040150640031e-19,7.475480154735308e-20,-4.023576974171563e-20,8.784930332040795e-21,1.9870290780661124e-19,5.03031460750481e-19,7.165725472260422e-19,5.415963253194669e-19,1.0065954317180851e-19,-8.255317137035529e-19,-1.3507950261044201e-18,-1.4776277238166148e-18,8.219628917898463e-19,1.7250123281049276e-18,-1.0907497342960457e-18,-2.0110374516467316e-18,-8.676431962739578e-19,-4.39197444930242e-19,-1.1325607401094763e-18,-2.2741097751154784e-18,-1.077579463092332e-18,1.82167840058806e-18,7.340141263571202e-19,-1.5244570048186111e-18,-1.4241506897290366e-18,2.5863553019435546e-18,1.760852708521642e-18,-5.829044859350917e-19,-1.5524966524048492e-18,1.0610473354717727e-18,1.7421306441102113e-18,-7.127182350725345e-19,-2.14948141035353e-18,-2.2415476019247913e-18,-1.9594281822147946e-18,-5.623271155451195e-19,1.767064804149407e-18,7.407005404524295e-19,-1.6589598615021577e-18,-4.266270311094011e-19,1.7815121074411782e-18,7
8,9.137766379678613e-21,-7.7337086874482965e-19,-7.3479359134717035e-19,-1.37204606491888e-19,1.1500036718650994e-19,-2.022693958819754e-19,-5.614952508534305e-19,-4.755873257225031e-19,-2.0271867922838862e-19,1.4711398381425202e-19,3.336122476732266e-19,8.308398899948395e-20,2.6381294777580178e-20,4.8300357981110955e-19,9.223953385736975e-19,7.326656264577e-19,1.9922455911325885e-19,8.007768971989105e-20,-4.2188677713180407e-19,-4.86553857868638e-19,-1.4648890726305116e-19,1.4193932213598542e-19,2.5636457006038168e-19,2.6790872415206706e-19,9.190885018588245e-21,-2.947260998539428e-19,-8.984371721761833e-20,3.2505378030606696e-19,4.8614404588203e-19,4.556187935894554e-19,3.7125016106153087e-19,1.4191669070609898e-19,-1.3584559525235208e-19,-1.069241846673419e-18,-1.4517228636203166e-18,7.229249174257753e-19,1.7079182087119916e-18,-1.1318971717523536e-18,-2.5351134991186768e-18,-1.784195584323319e-18,-1.3250154606393597e-18,-1.6218375092623696e-18,-2.2024863174006076e-18,-8.13814143414512e-19,1.8535294296432015e-18,6.75716560925231e-19,-1.1522368211103748e-18,-5.962378431362293e-19,2.4942504205513825e-18,1.7102121776189375e-18,-5.520110596010619e-19,-1.6108466083779867e-18,8.898207699624123e-19,1.610013423322425e-18,-6.693983929908034e-19,-1.838308939086738e-18,-2.132603775361008e-18,-2.3638341045060737e-18,-1.0404717070328185e-18,1.647027715744456e-18,9.698232728695081e-19,-1.3923414539388507e-18,-2.033658598853848e-19,1.857715270135137e-18,4
9,-1.1240525550380525e-19,-6.301023210703258e-19,-4.911299475021533e-19,-6.917090157925958e-20,1.922189636990439e-19,2.3762548155127816e-19,1.492287467708554e-19,-1.2934949446638389e-19,-2.5031158937373414e-19,-1.6734991404659254e-19,-1.5303689595011536e-19,-3.202913419309319e-19,-3.874666994681954e-19,4.368504950733772e-21,5.706983902719878e-19,5.070137454756386e-19,-4.008079369939915e-20,-2.4152394096198483e-19,-4.2963044157926357e-19,-2.920396028828036e-19,-1.1329045213125772e-22,1.8396999278874952e-19,8.32276081573738e-20,-6.795856266149461e-20,4.5670319165843516e-20,1.2493212657155974e-19,1.4792558916194494e-19,2.1273425071160338e-19,1.888059053633146e-19,2.640840921414758e-19,5.216256702023467e-19,2.3940026057605124e-19,-8.761142345650347e-19,-1.4423216563373572e-18,-1.5030583780520957e-18,7.6424286624047e-19,1.7270873201811307e-18,-1.0705503283435061e-18,-2.0636766799123824e-18,-7.250284511418492e-19,-1.1001997618328343e-19,-7.889836135711946e-19,-1.8277618304784858e-18,-5.987485102540685e-19,1.9667767066964447e-18,4.768984722426163e-19,-1.753467525669826e-18,-1.4223419352241827e-18,2.544377996024404e-18,1.588626552303679e-18,-6.681466719652534e-19,-1.618450037222147e-18,1.0181203787307063e-18,1.764777887355345e-18,-4.974633533565721e-19,-1.7311299785838133e-18,-2.1005098607597007e-18,-2.272842853648988e-18,-9.372492182856472e-19,1.7295735629065807e-18,9.409876104609175e-19,-1.6082585237124468e-18,-4.4081368854527985e-19,1.9069492768198707e-18,4
